Guid	GameId	Date	GameNumber	DayOfTheWeek	StartTime	DesignerHitterFlag	DayNightFlag	AwayTeamId	HomeTeamId	ParkId	AwayStartPitcherId	HomeStartPitcherId	HomePlateUmpireId	Base1UmpireId	Base2UmpireId	Base3UmpireId	LeftFieldUpireId	RightFieldUmpireId	Attendance	ScorerRecordId	TranslatorRecordId	Inputter	InputTime	Edit Time	HowScored	PitchesEntered	Temperature	WindDirection	WindSpeed	FieldCondition	Precipitation	Sky	Minutes	NumberOfInnings	AwayFinalScore	HomeFinalScore	AwayHits	HomeHits	AwayErrors	HomeErrors	AwayLeftOnBases	HomeLeftOnBases	WinningPitcher	LosingPitcher	SavePitcher	GameWinningRbi	AwayBatter1	AwayBatter1FieldPosition	AwayBatter2	AwayBatter2FieldPosition	AwayBatter3	AwayBatter3FieldPosition	AwayBatter4	AwayBatter4FieldPosition	AwayBatter5	AwayBatter5FieldPosition	AwayBatter6	AwayBatter6FieldPosition	AwayBatter7	AwayBatterFieldPosition	AwayBatter8	AwayBatter8FieldPosition	AwayBatter9	AwayBatter9FieldPosition	HomeBatter1	HomeBatter1FieldPosition	HomeBatter2	HomeBatter2FieldPosition	HomeBatter3	HomeBatter3FieldPosition	HomeBatter4	HomeBatter4FieldPosition	HomeBatter5	HomeBatter5FieldPosition	HomeBatter6	HomeBatter6FieldPosition	HomeBatter7	HomeBatter7FieldPosition	HomeBatter8	HomeBatter8FieldPosition	HomeBatter9	HomeBatter9FieldPosition	AwayFinishingPitcher	HomeFinishingPitcher
1797238F-0664-44D5-BD17-3CF6347253E9	TEX201608290	20160829	0	Monday	709	T	N	SEA	TEX	ARL02	iwakh001	darvy001	holbs901	davig901	ticht901	torrc901	NULL	NULL	22972	NULL	NULL	NULL	NULL	NULL	1	1	81	2	3	0	0	2	198	9	3	6	7	8	1	0	7	5	darvy001	iwakh001	dysos001	NULL	martl004	8	smits002	9	canor001	4	cruzn002	10	seagk001	5	linda001	3	zunim001	2	omals001	7	martk001	6	mazan001	9	desmi001	8	beltc001	10	belta001	5	odorr001	4	lucrj001	2	morem001	3	gomec002	7	andre001	6	vincn001	dysos001
F95841D6-B57C-4D61-8DD1-3CFFCE445491	CHA201606110	20160611	0	Saturday	111	T	D	KCA	CHA	CHI12	duffd001	quinj001	guccc901	joycj901	hamaa901	fairc901	NULL	NULL	31183	NULL	NULL	NULL	NULL	NULL	1	1	91	4	7	0	0	1	157	9	4	1	9	5	0	0	5	6	duffd001	quinj001	NULL	NULL	merrw001	7	escoa003	6	hosme001	3	cainl001	8	morak001	10	peres002	2	orlap001	9	cuthc001	5	coloc002	4	eatoa002	8	abrej003	3	cabrm002	7	frazt001	5	lawrb002	4	garca003	9	navad001	2	coatj001	10	andet001	6	daviw001	danit001
36D2D070-9E22-4F1B-8002-3D007872C471	CIN201608180	20160818	0	Thursday	710	F	N	MIA	CIN	CIN09	fernj003	strad003	hobep901	welkb901	reybd901	randt901	NULL	NULL	14108	NULL	NULL	NULL	NULL	NULL	1	1	82	0	7	0	0	2	160	9	4	5	8	8	2	2	5	5	strad003	fernj003	igler001	NULL	gordd002	4	pradm001	5	yelic001	7	ozunm001	8	suzui001	9	johnc003	3	mathj001	2	hecha001	6	fernj003	1	hamib001	8	dejei002	6	vottj001	3	philb001	4	suare001	5	sches001	9	cabrr001	2	holtt001	7	strad003	1	barrk002	igler001
4FD89E5F-B976-4CEC-AB7F-3D51677EF67F	WAS201605130	20160513	0	Friday	708	F	N	MIA	WAS	WAS11	koeht001	gonzg003	guccc901	rackd901	vanol901	marqa901	NULL	NULL	28232	NULL	NULL	NULL	NULL	NULL	1	1	74	4	12	0	0	1	199	9	3	5	8	9	0	2	8	8	treib001	barrk002	papej001	NULL	realj001	2	pradm001	5	yelic001	7	stanm004	9	ozunm001	8	johnc003	3	hecha001	6	rojam002	4	koeht001	1	reveb001	8	renda001	5	harpb003	9	murpd006	4	zimmr001	3	wertj001	7	espid001	6	lobaj001	2	gonzg003	1	mcgod001	papej001
9AC372B2-9B0B-4FD0-B1CD-3D7553CFBD57	ATL201607280	20160728	0	Thursday	710	F	N	PHI	ATL	ATL02	nolaa001	wislm001	vanol901	lentn901	rackd901	marqa901	NULL	NULL	22785	NULL	NULL	NULL	NULL	NULL	1	1	85	8	15	0	0	0	205	9	7	5	10	13	0	1	6	14	nolaa001	wislm001	gomej002	NULL	hernc005	4	herro001	8	franm004	5	joset001	3	altha001	9	ruizc001	2	galvf001	6	aschc001	7	nolaa001	1	petej002	4	darnc001	7	freef001	3	markn001	9	garca004	5	incie001	8	recka001	2	aybae001	6	wislm001	1	gomej002	delaj003
CC021D73-12E5-4E82-BCAB-3D792D9B8147	OAK201606220	20160622	0	Wednesday	1237	T	D	MIL	OAK	OAK01	guerj003	mengd001	kellj901	tumpj901	nauep901	porta901	NULL	NULL	13586	NULL	NULL	NULL	NULL	NULL	1	1	66	3	14	0	0	1	173	9	4	2	13	5	0	1	9	6	guerj003	mengd001	thort001	NULL	hilla001	5	genns001	4	braur002	7	lucrj001	10	cartc002	3	nieuk001	8	maldm001	2	florr003	9	rivey001	6	burnb002	8	crisc001	7	lowrj001	4	valed001	5	davik003	10	alony001	3	semim001	6	muncm001	9	phegj001	2	thort001	axfoj001
B54F5B41-B4EA-4B74-89BD-3DAC3FC7EE21	LAN201609020	20160902	0	Friday	711	F	N	SDN	LAN	LOS03	richc002	uriaj001	blakr901	hirsj901	guccc901	carav901	NULL	NULL	48911	NULL	NULL	NULL	NULL	NULL	1	1	73	3	5	0	0	1	212	9	4	2	6	13	1	1	8	11	handb001	libea001	maurb001	NULL	sardl001	6	myerw001	3	solay001	5	dicka001	7	ramia003	9	norrd001	2	rosaa001	4	richc002	1	jankt001	8	kendh001	4	seagc001	6	turnj001	5	gonza003	3	puigy001	9	grany001	2	herne001	7	pedej001	8	uriaj001	1	maurb001	fielj002
152834BB-CBE1-42D7-8CA4-3DB2799539AC	ARI201608060	20160806	0	Saturday	510	F	N	MIL	ARI	PHO01	garzm001	corbp001	tumpj901	segac901	onorb901	kellj901	NULL	NULL	29370	NULL	NULL	NULL	NULL	NULL	1	1	79	0	0	4	1	5	240	9	15	6	19	8	3	0	14	8	garzm001	corbp001	NULL	NULL	villj001	5	arcio002	6	braur002	7	pereh001	9	cartc002	3	genns001	4	broxk001	8	maldm001	2	garzm001	1	seguj002	4	bourm001	8	goldp001	3	lambj001	5	tomay001	9	drurb001	7	castw002	2	owinc001	6	corbp001	1	gofod001	godlz001
D96DD9E8-F75A-49E3-BB92-3DBCC705E714	TBA201608250	20160825	0	Thursday	110	T	D	BOS	TBA	STP01	pomed001	odorj001	conrc901	nauep901	kulpr901	blakr901	NULL	NULL	12059	NULL	NULL	NULL	NULL	NULL	1	1	72	0	0	4	1	5	152	9	1	2	7	7	0	0	5	6	odorj001	pomed001	romee002	NULL	pedrd001	4	bogax001	6	bettm001	9	ramih003	10	bradj001	8	younc004	7	hilla001	5	shawt001	3	holab001	2	forsl001	4	kierk001	8	longe001	5	millb002	3	duffm002	6	dickc002	10	souzs001	9	mahtm001	7	maill001	2	ziegb001	romee002
BC834470-41A2-4CCD-98D2-3DC4896CD75E	KCA201609170	20160917	0	Saturday	615	T	N	CHA	KCA	KAN06	gonzm003	vargj001	laynj901	wendh902	basnt901	gibsh902	NULL	NULL	34805	NULL	NULL	NULL	NULL	NULL	1	1	81	4	6	0	0	1	156	9	2	3	8	7	0	0	8	4	gee-d001	gonzm003	daviw001	NULL	eatoa002	8	andet001	6	abrej003	3	cabrm002	7	frazt001	5	garca003	10	coatj001	9	sancc001	4	smitk002	2	dysoj001	8	merrw001	4	hosme001	3	morak001	10	peres002	2	gorda001	7	escoa003	6	cuthc001	5	dozih001	9	jennd003	daviw001
4DCD4071-FB23-43DC-8970-3DCB43FF509C	ATL201604260	20160426	0	Tuesday	710	F	N	BOS	ATL	ATL02	pricd001	wislm001	westj901	danlk901	fleta901	rippm901	NULL	NULL	23487	NULL	NULL	NULL	NULL	NULL	1	1	79	0	11	0	0	2	172	9	11	4	13	8	1	0	5	8	pricd001	wislm001	NULL	NULL	bettm001	9	pedrd001	4	bogax001	6	shawt001	5	ramih003	3	bradj001	8	holtb002	7	vazqc001	2	pricd001	1	markn001	9	castd001	4	garca004	5	freef001	3	franj004	7	flowt001	2	stubd001	8	aybae001	6	wislm001	1	lighp001	weber001
465A3B40-A416-41FA-8DBF-3DD6BBA7297A	KCA201608110	20160811	0	Thursday	715	T	N	CHA	KCA	KAN06	gonzm003	duffd001	everm901	bakej902	timmt901	hobep901	NULL	NULL	34310	NULL	NULL	NULL	NULL	NULL	1	1	94	8	13	0	0	1	145	9	1	2	7	4	1	0	5	4	duffd001	fulmc001	NULL	NULL	eatoa002	8	salat001	5	cabrm002	7	abrej003	10	frazt001	3	navad001	2	andet001	6	sancc001	4	coatj001	9	dysoj001	8	orlap001	9	cuthc001	5	hosme001	3	peres002	10	escoa003	6	buted001	2	burnb002	7	mondr003	4	kahnt001	NULL
0E91C480-7B25-4283-BD7D-3DEF32BE163B	NYN201609210	20160921	0	Wednesday	710	F	N	ATL	NYN	NYC20	weber001	colob001	segac901	knigb901	millb901	randt901	NULL	NULL	32187	NULL	NULL	NULL	NULL	NULL	1	1	80	6	7	0	0	0	197	9	4	3	9	7	0	2	7	9	kroli001	famij001	johnj010	NULL	incie001	8	garca004	5	freef001	3	kempm001	7	markn001	9	recka001	2	petej002	4	swand001	6	weber001	1	reyej001	5	cabra002	6	cespy001	7	granc001	9	rivet001	4	deaza001	8	lonej001	3	river003	2	colob001	1	johnj010	famij001
CBC83F70-4173-4C4C-8A92-3E0EB882FD4E	DET201608200	20160820	0	Saturday	830	T	N	BOS	DET	DET05	pomed001	norrd002	onorb901	gibsh902	barrs901	laynj901	NULL	NULL	37886	NULL	NULL	NULL	NULL	NULL	1	1	75	6	14	0	0	3	156	9	3	2	8	6	0	0	6	5	pomed001	norrd002	kimbc001	NULL	pedrd001	4	bogax001	6	ortid001	10	bettm001	9	ramih003	3	bradj001	8	hilla001	5	benia002	7	holab001	2	kinsi001	4	aybae001	6	cabrm001	3	martv001	10	martj006	9	uptoj001	7	mcgec001	5	mccaj001	2	romia001	8	kimbc001	wilsj004
9BA07748-BC60-4823-99DA-3E216B241911	NYN201606160	20160616	0	Thursday	710	F	N	PIT	NYN	NYC20	nicaj001	colob001	gibsh902	laynj901	wendh902	may-b901	NULL	NULL	33052	NULL	NULL	NULL	NULL	NULL	1	1	74	7	3	0	0	2	175	9	4	6	10	11	0	0	4	7	colob001	nicaj001	famij001	NULL	harrj002	4	polag001	9	mccua001	8	kangj001	5	freed001	3	joycm001	7	mercj002	6	krate001	2	nicaj001	1	granc001	9	cabra002	6	cespy001	8	walkn001	4	confm001	7	florw001	5	lonej001	3	river003	2	colob001	1	hughj001	famij001
8DA844A6-D78F-4329-9629-3E5D9D7A20E9	OAK201609020	20160902	0	Friday	707	T	N	BOS	OAK	OAK01	pricd001	triga001	sches901	nelsj901	knigb901	diazl901	NULL	NULL	21376	NULL	NULL	NULL	NULL	NULL	1	1	64	3	13	0	0	2	207	9	16	2	17	6	0	2	8	6	pricd001	nealz001	NULL	NULL	pedrd001	4	bogax001	6	ortid001	10	bettm001	9	ramih003	3	shawt001	5	holtb002	7	leons001	2	bradj001	8	semim001	6	smolj002	8	valed001	3	davik003	7	butlb003	10	vogts001	2	healr001	5	eibnb001	9	pindc001	4	scotr001	smitc002
911E7EA0-0CB4-4980-8BF2-3E64027CB2F9	MIA201606050	20160605	0	Sunday	111	F	D	NYN	MIA	MIA02	harvm001	fernj003	estam901	demud901	fagac901	gibsg901	NULL	NULL	28196	NULL	NULL	NULL	NULL	NULL	1	1	76	0	0	4	1	5	137	9	0	1	4	5	0	0	4	3	fernj003	harvm001	ramoa001	NULL	deaza001	8	cabra002	6	granc001	9	walkn001	4	confm001	7	lonej001	3	florw001	5	river003	2	harvm001	1	suzui001	9	pradm001	5	yelic001	7	ozunm001	8	bourj002	3	dietd001	4	realj001	2	hecha001	6	fernj003	1	basta001	ramoa001
CA17ADE0-CBCC-4D59-99C1-3E832C6FC0E2	DET201608260	20160826	0	Friday	710	T	N	ANA	DET	DET05	nolar001	verlj001	hobep901	everm901	bakej902	timmt901	NULL	NULL	31357	NULL	NULL	NULL	NULL	NULL	1	1	82	1	6	0	0	1	170	9	2	4	4	9	0	0	4	6	verlj001	nolar001	rodrf003	NULL	calhk001	9	troum001	8	pujoa001	10	cronc002	3	simma001	6	bussn001	7	bandj001	2	cowak001	5	pennc001	4	kinsi001	4	maybc001	8	cabrm001	3	martv001	10	martj006	9	uptoj001	7	mcgec001	5	mccaj001	2	aybae001	6	achta001	rodrf003
56AADBDD-6ECA-44C4-8E4A-3E92C85F2AD2	SLN201604290	20160429	0	Friday	715	F	N	WAS	SLN	STL10	stras001	leakm001	may-b901	nelsj901	eddid901	diazl901	NULL	NULL	45246	NULL	NULL	NULL	NULL	NULL	1	1	63	8	12	0	0	0	166	9	5	4	7	10	1	0	3	6	stras001	leakm001	papej001	NULL	taylm002	8	renda001	5	harpb003	9	zimmr001	3	murpd006	4	wertj001	7	espid001	6	lobaj001	2	stras001	1	carpm002	5	piscs001	9	hollm001	7	adamm002	3	gricr001	8	gyorj001	4	diaza003	6	fryee001	2	leakm001	1	papej001	oh--s001
954DA83A-A984-453D-A8E8-3E995A432CBF	CIN201605190	20160519	0	Thursday	711	F	N	CLE	CIN	CIN09	tomlj001	adlet001	blakr901	emmep901	everm901	timmt901	NULL	NULL	21173	NULL	NULL	NULL	NULL	NULL	1	1	70	6	5	0	0	1	168	9	7	2	10	5	1	2	8	4	tomlj001	cothc001	NULL	NULL	davir003	8	kipnj001	4	lindf001	6	santc002	3	ramij003	7	chisl001	9	uribj002	5	gimec001	2	tomlj001	1	cozaz001	6	hamib001	8	vottj001	3	philb001	4	brucj001	9	suare001	5	duvaa001	7	barnt001	2	adlet001	1	huntt002	woodb004
5621EE02-E66E-4976-8954-3EB5EAE04B3B	CHN201606210	20160621	0	Tuesday	706	F	N	SLN	CHN	CHI11	waina001	hammj002	carlm901	wolcq901	emmep901	hobep901	NULL	NULL	41616	NULL	NULL	NULL	NULL	NULL	1	1	70	8	4	0	0	1	175	9	4	3	6	7	0	0	4	7	waina001	hammj002	roset001	NULL	carpm002	4	diaza003	6	hollm001	7	piscs001	9	peraj001	5	moliy001	2	mossb001	3	wongk001	8	waina001	1	coghc001	7	heywj001	9	bryak001	5	rizza001	3	zobrb001	4	contw001	2	russa002	6	almoa002	8	hammj002	1	roset001	woodt004
9FC9848F-E0F2-447A-873B-3EBA9BA71BC1	NYN201605290	20160529	0	Sunday	808	F	N	LAN	NYN	NYC20	kersc001	colob001	hallt901	cuzzp901	belld901	hamaa901	NULL	NULL	42287	NULL	NULL	NULL	NULL	NULL	1	1	74	1	17	0	0	2	185	9	4	2	9	5	0	2	10	3	libea001	famij001	jansk001	NULL	utlec001	4	seagc001	6	turnj001	5	gonza003	3	puigy001	9	pedej001	8	kendh001	7	ellia001	2	kersc001	1	granc001	9	cabra002	6	cespy001	7	walkn001	4	lagaj001	8	florw001	5	plawk001	2	campe001	3	colob001	1	jansk001	famij001
5A68E755-79A1-4A94-861E-3ED08FA268ED	MIA201605300	20160530	0	Monday	712	F	N	PIT	MIA	MIA02	lockj001	nicoj001	joycj901	hudsm901	hoyej901	fairc901	NULL	NULL	10856	NULL	NULL	NULL	NULL	NULL	1	1	75	0	0	4	1	5	157	9	10	0	14	3	0	0	3	1	lockj001	nicoj001	NULL	NULL	harrj002	4	mccua001	8	freed001	3	kangj001	5	marts002	7	cervf001	2	polag001	9	rodrs002	6	lockj001	1	hecha001	6	pradm001	5	yelic001	7	ozunm001	8	realj001	2	johnc003	3	gillc002	9	rojam002	4	nicoj001	1	NULL	jacke001
A84BF61F-3FCC-467A-A7FD-3ED0D4AB1909	KCA201607220	20160722	0	Friday	715	T	N	TEX	KCA	KAN06	darvy001	duffd001	johna901	fairc901	coope901	wolfj901	NULL	NULL	33535	NULL	NULL	NULL	NULL	NULL	1	1	94	8	9	0	0	1	164	9	1	3	5	8	2	0	6	6	duffd001	darvy001	daviw001	NULL	deshd002	7	profj001	10	desmi001	8	belta001	5	odorr001	4	rua-r001	3	andre001	6	mazan001	9	wilsb002	2	escoa003	6	cuthc001	5	hosme001	3	morak001	10	peres002	2	gorda001	7	orlap001	9	merrw001	4	dysoj001	8	diekj001	daviw001
1FB6E7D4-542A-4A48-B0F2-3EF64D512AF4	LAN201608270	20160827	0	Saturday	107	F	D	CHN	LAN	LOS03	hammj002	uriaj001	vanol901	rackd901	guccc901	marqa901	NULL	NULL	49522	NULL	NULL	NULL	NULL	NULL	1	1	73	3	6	0	0	2	188	9	2	3	8	6	0	1	7	3	uriaj001	hammj002	jansk001	NULL	fowld001	8	bryak001	5	rizza001	3	zobrb001	9	russa002	6	solej001	7	contw001	2	baezj001	4	hammj002	1	utlec001	4	seagc001	6	turnj001	5	gonza003	3	grany001	2	reddj001	9	pedej001	8	tolea001	7	uriaj001	1	woodt004	jansk001
99F96C31-4B99-4D02-B718-3F0F965AE502	DET201609240	20160924	0	Saturday	105	T	D	KCA	DET	DET05	venty001	norrd002	davib902	iassd901	barrl901	diazl901	NULL	NULL	31721	NULL	NULL	NULL	NULL	NULL	1	1	69	4	10	0	0	2	230	9	7	4	10	14	1	1	7	14	daviw001	rodrf003	herrk001	NULL	orlap001	8	cuthc001	5	hosme001	10	morak001	3	peres002	2	gorda001	7	escoa003	6	dozih001	9	mondr003	4	kinsi001	4	maybc001	8	cabrm001	3	martv001	10	martj006	9	uptoj001	7	mccaj001	2	romia001	5	iglej001	6	herrk001	hardb001
E94A7E12-8F48-43E6-AE7F-3F120EEE002C	TBA201608190	20160819	0	Friday	711	T	N	TEX	TBA	STP01	hamec001	andrm001	whitc901	cedeg901	wolfj901	johna901	NULL	NULL	15109	NULL	NULL	NULL	NULL	NULL	1	1	72	0	0	4	1	5	176	9	6	2	11	6	1	0	9	6	hamec001	andrm001	NULL	NULL	profj001	7	desmi001	8	beltc001	10	belta001	5	odorr001	4	lucrj001	2	morem001	3	mazan001	9	andre001	6	mahtm001	7	kierk001	8	longe001	5	millb002	3	duffm002	6	morrl001	10	beckt001	4	souzs001	9	wilsb002	2	diekj001	farqd001
D14C4EF5-84FD-49C3-BDB2-3F3A4A139EEB	NYN201608290	20160829	0	Monday	712	F	N	MIA	NYN	NYC20	fernj003	montr004	timmt901	everm901	emmep901	bakej902	NULL	NULL	32188	NULL	NULL	NULL	NULL	NULL	1	1	87	5	7	0	0	2	210	10	1	2	5	7	0	0	10	8	smokj001	wittn001	NULL	NULL	gordd002	4	pradm001	5	yelic001	7	ozunm001	8	realj001	2	suzui001	9	scrux001	3	hecha001	6	fernj003	1	reyej001	6	deaza001	8	cespy001	7	johnk003	5	granc001	9	florw001	4	lonej001	3	darnt001	2	montr004	1	wittn001	smokj001
3558FDC3-AAD3-4875-B92B-3F3C2DA1CA08	BOS201607270	20160727	0	Wednesday	137	T	D	DET	BOS	BOS07	fulmm001	rodre004	buckc901	gonzm901	reynj901	onorb901	NULL	NULL	37842	NULL	NULL	NULL	NULL	NULL	1	1	86	8	15	0	0	1	175	9	4	3	11	7	1	0	10	2	rondb001	ziegb001	wilsj004	NULL	kinsi001	4	iglej001	6	cabrm001	3	martv001	10	castn001	5	uptoj001	7	avilm001	9	mccaj001	2	collt002	8	bettm001	9	pedrd001	4	bogax001	6	ortid001	10	bradj001	8	hilla001	5	shawt001	3	leons001	2	holtb002	7	wilsj004	ziegb001
42B33CB6-6E8E-4AC4-B568-3F4E7F8108C7	WAS201604110	20160411	0	Monday	705	F	N	ATL	WAS	WAS11	norrb001	schem001	scotd901	iassd901	davib902	barrl901	NULL	NULL	18119	NULL	NULL	NULL	NULL	NULL	1	1	72	2	10	0	0	1	185	9	4	6	8	11	1	0	5	10	schem001	norrb001	papej001	NULL	smitm007	8	markn001	9	freef001	3	garca004	5	piera001	2	olivh001	7	aybae001	6	petej002	4	norrb001	1	taylm002	8	renda001	5	harpb003	9	zimmr001	3	murpd006	4	wertj001	7	ramow001	2	espid001	6	schem001	1	ogana001	papej001
623F3E81-E383-4CBA-A349-3F845475209D	CIN201610020	20161002	0	Sunday	311	F	D	CHN	CIN	CIN09	hendk001	stepr002	whitc901	belld901	morag901	hallt901	NULL	NULL	32587	NULL	NULL	NULL	NULL	NULL	1	1	71	1	7	0	0	0	198	9	7	4	9	6	0	0	10	5	grimj002	igler001	edwac001	NULL	fowld001	8	bryak001	5	rizza001	3	zobrb001	4	russa002	6	heywj001	9	solej001	7	contw001	2	hendk001	1	peraj003	6	dejei002	4	vottj001	3	duvaa001	7	sches001	8	suare001	5	barnt001	2	rendt001	9	stepr002	1	edwac001	igler001
C0E857F1-88B1-449E-BF64-3FAF91EA3542	OAK201608240	20160824	0	Wednesday	1237	T	D	CLE	OAK	OAK01	bauet001	gravk001	porta901	fagac901	gormb901	carlm901	NULL	NULL	12795	NULL	NULL	NULL	NULL	NULL	1	1	62	3	8	0	0	2	157	9	1	5	9	10	1	0	9	8	gravk001	bauet001	NULL	NULL	santc002	3	kipnj001	4	ramij003	5	napom001	10	chisl001	9	guyeb001	7	naqut001	8	perer003	2	martm003	6	smolj002	8	valed001	9	vogts001	2	davik003	10	alony001	3	healr001	5	eibnb001	7	muncm001	4	pindc001	6	shawb001	madsr001
720E2E98-C97F-41FC-9E90-3FBCC20A85EA	SFN201606280	20160628	0	Tuesday	716	F	N	OAK	SFN	SFO03	gravk001	suara001	iassd901	herna901	barkl901	littw901	NULL	NULL	41730	NULL	NULL	NULL	NULL	NULL	1	1	59	2	16	0	0	1	233	9	13	11	12	18	0	1	8	12	nealz001	lopej002	madsr001	NULL	crisc001	8	lowrj001	4	reddj001	9	valed001	5	davik003	7	vogts001	2	semim001	6	alony001	3	gravk001	1	spand001	8	pagaa001	7	beltb001	3	poseb001	2	crawb001	6	willm008	9	penar002	4	gillc001	5	suara001	1	madsr001	garcj002
489B0103-A66C-41C2-A423-3FC12FBCB9EA	ARI201605130	20160513	0	Friday	640	F	N	SFN	ARI	PHO01	samaj001	mills001	gibsh902	laynj901	wendh902	morag901	NULL	NULL	21753	NULL	NULL	NULL	NULL	NULL	1	1	101	0	9	0	0	1	180	9	3	1	8	8	0	0	4	5	samaj001	mills001	garcj002	NULL	spand001	8	panij002	4	duffm002	5	poseb001	2	beltb001	3	pench001	9	crawb001	6	samaj001	1	pagaa001	7	seguj002	4	drurb001	9	goldp001	3	lambj001	5	castw002	2	tomay001	7	owinc001	8	ahmen001	6	mills001	1	garcj002	chafa001
7031300E-0A1D-4D95-B6B8-3FE7367EC485	TBA201606290	20160629	0	Wednesday	1210	T	D	BOS	TBA	STP01	pricd001	moorm003	hirsj901	woodt901	carav901	reybd901	NULL	NULL	24110	NULL	NULL	NULL	NULL	NULL	1	1	72	0	0	4	1	5	169	9	0	4	5	9	0	1	7	6	moorm003	pricd001	NULL	NULL	bettm001	9	pedrd001	4	bogax001	6	ortid001	10	ramih003	3	bradj001	8	shawt001	5	brenb002	7	vazqc001	2	forsl001	4	millb002	6	longe001	5	jennd002	8	guyeb001	9	frann001	7	casac001	2	beckt001	10	mottt001	3	hembh001	cedex001
FC8D4AB6-D961-4811-9D0F-3FEC94EC868A	OAK201609070	20160907	0	Wednesday	1237	T	D	ANA	OAK	OAK01	meyea001	cottj001	reybd901	welkb901	carav901	blakr901	NULL	NULL	11866	NULL	NULL	NULL	NULL	NULL	1	1	79	3	4	0	0	1	191	9	1	4	2	10	1	0	2	14	cottj001	meyea001	madsr001	NULL	simma001	6	calhk001	10	cronc002	3	martj007	5	bandj001	2	cowak001	4	bussn001	7	robis001	8	orter001	9	smolj002	7	semim001	6	vogts001	2	davik003	10	alony001	3	healr001	5	muncm001	9	eibnb001	8	wendj002	4	achta001	madsr001
5CF763F3-940C-45D4-9678-3FED886124C8	ATL201610010	20161001	0	Saturday	710	F	N	DET	ATL	ATL02	zimmj003	blaia001	carav901	hirsj901	welkb901	reybd901	NULL	NULL	40124	NULL	NULL	NULL	NULL	NULL	1	1	73	3	5	0	0	2	171	9	3	5	7	8	0	0	6	6	blaia001	zimmj003	johnj010	NULL	kinsi001	4	maybc001	8	cabrm001	3	martj006	9	uptoj001	7	castn001	5	saltj001	2	iglej001	6	zimmj003	1	incie001	8	garca004	5	freef001	3	kempm001	7	markn001	9	recka001	2	petej002	4	swand001	6	blaia001	1	wilsj004	johnj010
5524FEC4-DEF2-4F31-B792-3FF8E7D9FF62	SDN201605070	20160507	0	Saturday	541	F	N	NYN	SDN	SAN02	colob001	shiej002	wendh902	dejer901	gibsh902	laynj901	NULL	NULL	41028	NULL	NULL	NULL	NULL	NULL	1	1	60	4	15	0	0	1	172	9	6	3	9	8	0	0	9	6	colob001	shiej002	famij001	NULL	granc001	9	wrigd002	5	confm001	7	cespy001	8	dudal001	3	walkn001	4	cabra002	6	plawk001	2	colob001	1	jay-j001	8	myerw001	3	kempm001	9	wallb001	5	uptob001	7	ramia003	6	norrd001	2	weekj001	4	shiej002	1	famij001	villc001
047C54EF-35EC-419A-A386-4041F263D9CA	MIL201604100	20160410	0	Sunday	110	F	D	HOU	MIL	MIL06	keucd001	nelsj004	belld901	morag901	hallt901	cuzzp901	NULL	NULL	28441	NULL	NULL	NULL	NULL	NULL	1	1	65	0	0	4	1	5	188	9	2	3	3	6	1	1	4	9	nelsj004	keucd001	jeffj001	NULL	altuj001	4	sprig001	9	corrc001	6	rasmc001	8	whitt002	3	tuckp001	7	gonzm002	5	castj006	2	keucd001	1	santd002	9	villj001	6	braur002	7	cartc002	3	hilla001	5	maldm001	2	rivey001	4	nelsj004	1	broxk001	8	harrw002	jeffj001
91559D70-0514-491E-B840-4051FF2981CE	COL201605140	20160514	0	Saturday	611	F	N	NYN	COL	DEN02	verrl001	butle001	torrc901	blasc901	davig901	drakr901	NULL	NULL	34362	NULL	NULL	NULL	NULL	NULL	1	1	49	7	8	0	0	3	191	9	4	7	13	12	1	1	8	8	butle001	verrl001	mcgej001	NULL	granc001	9	wrigd002	5	confm001	7	cespy001	8	dudal001	3	walkn001	4	cabra002	6	plawk001	2	verrl001	1	blacc001	8	stort001	6	arenn001	5	parrg001	7	gonzc001	9	reynm001	3	lemad001	4	woltt001	2	butle001	1	basta001	mcgej001
B67708EA-6E0C-4730-BC8A-4062C9B40DF1	ARI201607170	20160717	0	Sunday	111	F	D	LAN	ARI	PHO01	maedk001	ray-r002	davib902	iassd901	sches901	barrl901	NULL	NULL	29459	NULL	NULL	NULL	NULL	NULL	1	1	77	0	0	4	1	5	194	9	5	6	11	9	0	0	10	5	ray-r002	maedk001	barrj002	NULL	kendh001	7	seagc001	6	turnj001	5	vanss001	3	puigy001	8	taylc001	4	ellia001	2	waltz001	9	maedk001	1	seguj002	4	bourm001	8	goldp001	3	lambj001	5	drurb001	7	freem002	9	goset001	2	ahmen001	6	ray-r002	1	colel001	barrj002
F722444F-3ABB-4079-955F-411798F5A319	CHA201606080	20160608	0	Wednesday	710	T	N	WAS	CHA	CHI12	schem001	shiej002	cedeg901	coope901	wolfj901	lentn901	NULL	NULL	15273	NULL	NULL	NULL	NULL	NULL	1	1	61	3	11	0	0	2	218	9	11	4	18	9	0	0	10	7	schem001	shiej002	NULL	NULL	reveb001	8	wertj001	7	harpb003	9	murpd006	10	ramow001	2	zimmr001	3	renda001	5	drews001	4	espid001	6	eatoa002	9	jacka001	8	abrej003	3	frazt001	5	cabrm002	7	rollj001	6	lawrb002	4	avila001	2	garca003	10	pereo002	shucj001
